3,041235,Vinhais
3,041236,União das freguesias de Curopos e Vale de Janeiro
3,041237,União das freguesias de Moimenta e Montouto
3,041238,União das freguesias de Nunes e Ousilhão
3,041239,União das freguesias de Quirás e Pinheiro Novo
3,041240,União das freguesias de Sobreiro de Baixo e Alvaredos
3,041241,"União das freguesias de Soeira, Fresulfe e Mofreita"
3,041242,União das freguesias de Travanca e Santa Cruz
3,041243,União das freguesias de Vilar de Lomba e São Jomil
1,05,Castelo Branco
2,0501,Belmonte
3,050102,Caria
3,050104,Inguias
3,050105,Maçainhas
3,050106,União das freguesias de Belmonte e Colmeal da Torre
2,0502,Castelo Branco
3,050201,Alcains
3,050202,Almaceda
3,050203,Benquerenças
3,050205,Castelo Branco
3,050211,Lardosa
3,050212,Louriçal do Campo
3,050214,Malpica do Tejo
3,050216,Monforte da Beira
3,050220,Salgueiro do Campo
3,050221,Santo André das Tojeiras
3,050222,São Vicente da Beira
3,050223,Sarzedas
3,050225,Tinalhas
3,050226,União das freguesias de Cebolais de Cima e Retaxo
3,050227,União das freguesias de Escalos de Baixo e Mata
3,050228,União das freguesias de Escalos de Cima e Lousa
3,050229,União das freguesias de Freixial e Juncal do Campo
3,050230,União das freguesias de Ninho do Açor e Sobral do Campo
3,050231,União das freguesias de Póvoa de Rio de Moinhos e Cafede
2,0503,Covilhã
3,050302,Aldeia de São Francisco de Assis
3,050305,Boidobra
3,050308,Cortes do Meio
3,050309,Dominguizo
3,050310,Erada
3,050311,Ferro
3,050312,Orjais
3,050314,Paul
3,050315,Peraboa
3,050318,São Jorge da Beira
3,050322,Sobral de São Miguel
3,050324,Tortosendo
3,050325,Unhais da Serra
3,050327,Verdelhos
3,050332,União das freguesias de Barco e Coutada
3,050333,União das freguesias de Cantar-Galo e Vila do Carvalho
3,050334,União das freguesias de Casegas e Ourondo
3,050335,União das freguesias de Covilhã e Canhoso
3,050336,União das freguesias de Peso e Vales do Rio
3,050337,União das freguesias de Teixoso e Sarzedo
3,050338,União das freguesias de Vale Formoso e Aldeia do Souto
2,0504,Fundão
3,050401,Alcaide
3,050402,Alcaria
3,050403,Alcongosta
3,050406,Alpedrinha
3,050408,Barroca
3,050410,Bogas de Cima
3,050411,Capinha
3,050412,Castelejo
3,050413,Castelo Novo
3,050416,Fatela
3,050419,Lavacolhos
3,050420,Orca
3,050421,Pêro Viseu
3,050424,Silvares
3,050425,Soalheira
3,050426,Souto da Casa
3,050427,Telhado
3,050431,Enxames
3,050432,Três Povos
3,050433,União das freguesias de Janeiro de Cima e Bogas de Baixo
3,050434,"União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo"
3,050435,União das freguesias de Póvoa de Atalaia e Atalaia do Campo
3,050436,União das freguesias de Vale de Prazeres e Mata da Rainha
2,0505,Idanha-a-Nova
3,050502,Aldeia de Santa Margarida
3,050505,Ladoeiro
3,050506,Medelim
3,050509,Oledo
3,050510,Penha Garcia
3,050511,Proença-a-Velha
3,050512,Rosmaninhal
3,050514,São Miguel de Acha
3,050516,Toulões
3,050518,União das freguesias de Idanha-a-Nova e Alcafozes
3,050519,União das freguesias de Monfortinho e Salvaterra do Extremo
3,050520,União das freguesias de Monsanto e Idanha-a-Velha
3,050521,União das freguesias de Zebreira e Segura
2,0506,Oleiros
3,050601,Álvaro
3,050603,Cambas
3,050605,Isna
3,050606,Madeirã
3,050607,Mosteiro
3,050609,Orvalho
3,050610,Sarnadas de São Simão
3,050611,Sobral
3,050613,Estreito-Vilar Barroco
3,050614,Oleiros-Amieira
2,0507,Penamacor
3,050704,Aranhas
3,050706,Benquerença
3,050707,Meimão
3,050708,Meimoa
3,050710,Penamacor
3,050711,Salvador
3,050712,Vale da Senhora da Póvoa
3,050713,"União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires"
3,050714,União das freguesias de Pedrógão de São Pedro e Bemposta
2,0508,Proença-a-Nova
3,050802,Montes da Senhora
3,050805,São Pedro do Esteval
3,050807,União das freguesias de Proença-a-Nova e Peral
3,050808,União das freguesias de Sobreira Formosa e Alvito da Beira
2,0509,Sertã
3,050901,Cabeçudo
3,050902,Carvalhal
3,050903,Castelo
3,050911,Pedrógão Pequeno
3,050912,Sertã
3,050913,Troviscal
3,050914,Várzea dos Cavaleiros
3,050915,"União das freguesias de Cernache do Bonjardim, Nesperal e Palhais"
3,050916,União das freguesias de Cumeada e Marmeleiro
3,050917,União das freguesias de Ermida e Figueiredo
2,0510,Vila de Rei
3,051001,Fundada
3,051002,São João do Peso
3,051003,Vila de Rei
2,0511,Vila Velha de Ródão
3,051101,Fratel
3,051102,Perais
3,051103,Sarnadas de Ródão
3,051104,Vila Velha de Ródão
1,06,Coimbra
2,0601,Arganil
3,060102,Arganil
3,060104,Benfeita
3,060105,Celavisa
3,060109,Folques
3,060111,Piódão
3,060112,Pomares
3,060113,Pombeiro da Beira
3,060114,São Martinho da Cortiça
3,060115,Sarzedo
3,060116,Secarias
3,060119,União das freguesias de Cepos e Teixeira
3,060120,União das freguesias de Cerdeira e Moura da Serra
3,060121,União das freguesias de Côja e Barril de Alva
3,060122,União das freguesias de Vila Cova de Alva e Anseriz
2,0602,Cantanhede
3,060201,Ançã
3,060203,Cadima
3,060205,Cordinhã
3,060207,Febres
3,060208,Murtede
3,060209,Ourentã
3,060214,Tocha
3,060215,São Caetano
3,060218,Sanguinheira
3,060220,União das freguesias de Cantanhede e Pocariça
3,060221,União das freguesias de Covões e Camarneira
3,060222,União das freguesias de Portunhos e Outil
3,060223,União das freguesias de Sepins e Bolho
3,060224,União das freguesias de Vilamar e Corticeiro de Cima
2,0603,Coimbra
3,060301,Almalaguês
3,060309,Brasfemes
3,060311,Ceira
3,060312,Cernache
3,060318,Santo António dos Olivais
3,060320,São João do Campo
3,060324,São Silvestre
3,060329,Torres do Mondego
3,060332,União das freguesias de Antuzede e Vil de Matos
3,060333,União das freguesias de Assafarge e Antanhol
3,060334,"União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)"
3,060335,União das freguesias de Eiras e São Paulo de Frades
3,060336,União das freguesias de Santa Clara e Castelo Viegas
3,060337,União das freguesias de São Martinho de Árvore e Lamarosa
3,060338,União das freguesias de São Martinho do Bispo e Ribeira de Frades
3,060339,União das freguesias de Souselas e Botão
3,060340,"União das freguesias de Taveiro, Ameal e Arzila"
3,060341,União das freguesias de Trouxemil e Torre de Vilela
2,0604,Condeixa-a-Nova
3,060401,Anobra
3,060406,Ega
3,060407,Furadouro
3,060410,Zambujal
3,060411,União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova
3,060412,União das freguesias de Sebal e Belide
3,060413,União das freguesias de Vila Seca e Bem da Fé
2,0605,Figueira da Foz
3,060502,Alqueidão
3,060507,Maiorca
3,060508,Marinha das Ondas
3,060512,Tavarede
3,060513,Vila Verde
3,060514,São Pedro
3,060515,Bom Sucesso
3,060518,Moinhos da Gândara
3,060519,Alhadas
3,060520,Buarcos
3,060521,Ferreira-a-Nova
3,060522,Lavos
3,060523,Paião
3,060524,Quiaios
2,0606,Góis
3,060601,Alvares
3,060604,Góis
3,060605,Vila Nova do Ceira
3,060606,União das freguesias de Cadafaz e Colmeal
2,0607,Lousã
3,060704,Serpins
3,060706,Gândaras
3,060707,União das freguesias de Foz de Arouce e Casal de Ermio
3,060708,União das freguesias de Lousã e Vilarinho
2,0608,Mira
3,060801,Mira
3,060802,Seixo
3,060803,Carapelhos
3,060804,Praia de Mira
2,0609,Miranda do Corvo
3,060901,Lamas
3,060902,Miranda do Corvo
3,060905,Vila Nova
3,060906,União das freguesias de Semide e Rio Vide
2,0610,Montemor-o-Velho
3,061002,Arazede
3,061003,Carapinheira
3,061005,Liceia
3,061006,Meãs do Campo
3,061008,Pereira
3,061009,Santo Varão
3,061010,Seixo de Gatões
3,061011,Tentúgal
3,061014,Ereira
3,061015,"União das freguesias de Abrunheira, Verride e Vila Nova da Barca"
3,061016,União das freguesias de Montemor-o-Velho e Gatões
2,0611,Oliveira do Hospital
3,061101,Aldeia das Dez
3,061102,Alvoco das Várzeas
3,061103,Avô
3,061104,Bobadela
3,061106,Lagares
3,061109,Lourosa
3,061110,Meruge
3,061111,Nogueira do Cravo
3,061115,São Gião
3,061118,Seixo da Beira
3,061119,Travanca de Lagos
3,061122,União das freguesias de Ervedal e Vila Franca da Beira
3,061123,União das freguesias de Lagos da Beira e Lajeosa
3,061124,União das freguesias de Oliveira do Hospital e São Paio de Gramaços
3,061125,União das freguesias de Penalva de Alva e São Sebastião da Feira
3,061126,União das freguesias de Santa Ovaia e Vila Pouca da Beira
2,0612,Pampilhosa da Serra
3,061201,Cabril
3,061202,Dornelas do Zêzere
3,061204,Janeiro de Baixo
3,061206,Pampilhosa da Serra
3,061207,Pessegueiro
3,061209,Unhais-o-Velho
3,061211,Fajão-Vidual
3,061212,Portela do Fojo-Machio
2,0613,Penacova
3,061301,Carvalho
3,061302,Figueira de Lorvão
3,061304,Lorvão
3,061307,Penacova
3,061310,Sazes do Lorvão
3,061312,União das freguesias de Friúmes e Paradela
3,061313,União das freguesias de Oliveira do Mondego e Travanca do Mondego
3,061314,União das freguesias de São Pedro de Alva e São Paio de Mondego
2,0614,Penela
3,061401,Cumeeira
3,061402,Espinhal
3,061403,Podentes
3,061407,"União das freguesias de São Miguel, Santa Eufémia e Rabaçal"
2,0615,Soure
3,061501,Alfarelos
3,061504,Figueiró do Campo
3,061506,Granja do Ulmeiro
3,061508,Samuel
3,061509,Soure
3,061510,Tapéus
3,061511,Vila Nova de Anços
3,061512,Vinha da Rainha
3,061513,União das freguesias de Degracias e Pombalinho
3,061514,União das freguesias de Gesteira e Brunhós
2,0616,Tábua
3,061602,Candosa
3,061603,Carapinha
3,061608,Midões
3,061609,Mouronho
3,061611,Póvoa de Midões
3,061612,São João da Boa Vista
3,061614,Tábua
3,061616,União das freguesias de Ázere e Covelo
3,061617,União das freguesias de Covas e Vila Nova de Oliveirinha
3,061618,União das freguesias de Espariz e Sinde
3,061619,União das freguesias de Pinheiro de Coja e Meda de Mouros
2,0617,Vila Nova de Poiares
3,061701,Arrifana
3,061702,Lavegadas
3,061703,Poiares (Santo André)
3,061704,São Miguel de Poiares
1,07,Évora
2,0701,Alandroal
3,070103,Santiago Maior
3,070104,Capelins (Santo António)
3,070105,Terena (São Pedro)
3,070107,"União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto)"
2,0702,Arraiolos
3,070201,Arraiolos
3,070202,Igrejinha
3,070206,Vimieiro
3,070208,União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro
3,070209,União das freguesias de São Gregório e Santa Justa
2,0703,Borba
3,070301,Borba (Matriz)
3,070302,Orada
3,070303,Rio de Moinhos
3,070304,Borba (São Bartolomeu)
2,0704,Estremoz
3,070401,Arcos
3,070402,Glória
3,070404,Évora Monte (Santa Maria)
3,070411,São Domingos de Ana Loura
3,070413,Veiros
3,070414,União das freguesias de Estremoz (Santa Maria e Santo André)
3,070415,União das freguesias de São Bento do Cortiço e Santo Estêvão
3,070416,União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura
3,070417,União das freguesias do Ameixial (Santa Vitória e São Bento)
2,0705,Évora
3,070502,Nossa Senhora da Graça do Divor
3,070503,Nossa Senhora de Machede
3,070506,São Bento do Mato
3,070509,São Miguel de Machede
3,070513,Torre de Coelheiros
3,070515,Canaviais
3,070522,União das freguesias de Bacelo e Senhora da Saúde
3,070523,"União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)"
3,070524,União das freguesias de Malagueira e Horta das Figueiras
3,070525,União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe
3,070526,União das freguesias de São Manços e São Vicente do Pigeiro
3,070527,União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé
2,0706,Montemor-o-Novo
3,070601,Cabrela
3,070605,Santiago do Escoural
3,070606,São Cristóvão
3,070607,Ciborro
3,070610,Foros de Vale de Figueira
3,070611,União das freguesias de Cortiçadas de Lavre e Lavre
3,070612,"União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras"
2,0707,Mora
3,070701,Brotas
3,070702,Cabeção
3,070703,Mora
3,070704,Pavia
2,0708,Mourão
3,070801,Granja
3,070802,Luz
3,070803,Mourão
2,0709,Portel
3,070903,Monte do Trigo
3,070905,Portel
3,070906,Santana
3,070908,Vera Cruz
3,070909,União das freguesias de Amieira e Alqueva
3,070910,União das freguesias de São Bartolomeu do Outeiro e Oriola
2,0710,Redondo
3,071001,Montoito
3,071002,Redondo
2,0711,Reguengos de Monsaraz
3,071102,Corval
3,071103,Monsaraz
3,071104,Reguengos de Monsaraz
3,071106,União das freguesias de Campo e Campinho
2,0712,Vendas Novas
3,071201,Vendas Novas
3,071202,Landeira
2,0713,Viana do Alentejo
3,071301,Alcáçovas
3,071302,Viana do Alentejo
3,071303,Aguiar
2,0714,Vila Viçosa
3,071401,Bencatel
3,071402,Ciladas
3,071404,Pardais
3,071406,Nossa Senhora da Conceição e São Bartolomeu
1,08,Faro
2,0801,Albufeira
3,080102,Guia
3,080103,Paderne
3,080104,Ferreiras
3,080106,Albufeira e Olhos de Água
2,0802,Alcoutim
3,080202,Giões
3,080203,Martim Longo
3,080205,Vaqueiros
3,080206,União das freguesias de Alcoutim e Pereiro
2,0803,Aljezur
3,080301,Aljezur
3,080302,Bordeira
3,080303,Odeceixe
3,080304,Rogil
2,0804,Castro Marim
3,080401,Azinhal
3,080402,Castro Marim
3,080403,Odeleite
3,080404,Altura
2,0805,Faro
3,080503,Santa Bárbara de Nexe
3,080506,Montenegro
3,080507,União das freguesias de Conceição e Estoi
3,080508,União das freguesias de Faro (Sé e São Pedro)
2,0806,Lagoa
3,080602,Ferragudo
3,080604,Porches
3,080607,União das freguesias de Estômbar e Parchal
3,080608,União das freguesias de Lagoa e Carvoeiro
2,0807,Lagos
3,080703,Luz
3,080704,Odiáxere
3,080707,União das freguesias de Bensafrim e Barão de São João
3,080708,União das freguesias de Lagos (São Sebastião e Santa Maria)
2,0808,Loulé
3,080801,Almancil
3,080802,Alte
3,080803,Ameixial
3,080804,Boliqueime
3,080805,Quarteira
3,080807,Salir
3,080808,Loulé (São Clemente)
3,080809,Loulé (São Sebastião)
3,080812,"União de freguesias de Querença, Tôr e Benafim"
2,0809,Monchique
3,080901,Alferce
3,080902,Marmelete
3,080903,Monchique
2,0810,Olhão
3,081003,Olhão
3,081004,Pechão
3,081005,Quelfes
3,081006,União das freguesias de Moncarapacho e Fuseta
2,0811,Portimão
3,081101,Alvor
3,081102,Mexilhoeira Grande
3,081103,Portimão
2,0812,São Brás de Alportel
3,081201,São Brás de Alportel
2,0813,Silves
3,081303,Armação de Pêra
3,081305,São Bartolomeu de Messines
3,081306,São Marcos da Serra
3,081307,Silves
3,081309,União das freguesias de Alcantarilha e Pêra
3,081310,União das freguesias de Algoz e Tunes
2,0814,Tavira
3,081401,Cachopo
3,081404,Santa Catarina da Fonte do Bispo
3,081408,Santa Luzia
3,081410,União das freguesias de Conceição e Cabanas de Tavira
3,081411,União das freguesias de Luz de Tavira e Santo Estêvão
3,081412,União das freguesias de Tavira (Santa Maria e Santiago)
2,0815,Vila do Bispo
3,081501,Barão de São Miguel
3,081502,Budens
3,081504,Sagres
3,081506,Vila do Bispo e Raposeira
2,0816,Vila Real de Santo António
3,081601,Vila Nova de Cacela
3,081602,Vila Real de Santo António
3,081603,Monte Gordo
1,09,Guarda
2,0901,Aguiar da Beira
3,090102,Carapito
3,090103,Cortiçada
3,090105,Dornelas
3,090106,Eirado
3,090107,Forninhos
3,090109,Pena Verde
3,090110,Pinheiro
3,090114,União das freguesias de Aguiar da Beira e Coruche
3,090115,União das freguesias de Sequeiros e Gradiz
3,090116,União das freguesias de Souto de Aguiar da Beira e Valverde
2,0902,Almeida
3,090203,Almeida
3,090207,Castelo Bom
3,090209,Freineda
3,090210,Freixo
3,090213,Malhada Sorda
3,090219,Nave de Haver
3,090224,São Pedro de Rio Seco
3,090227,Vale da Mula
3,090229,Vilar Formoso
3,090230,"União das freguesias de Amoreira, Parada e Cabreira"
3,090231,"União das freguesias de Azinhal, Peva e Valverde"
3,090232,"União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela"
3,090233,União das freguesias de Junça e Naves
3,090234,"União das freguesias de Leomil, Mido, Senouras e Aldeia Nova"
3,090235,União das freguesias de Malpartida e Vale de Coelha
3,090236,União das freguesias de Miuzela e Porto de Ovelha
2,0903,Celorico da Beira
3,090302,Baraçal
3,090304,Carrapichana
3,090306,Forno Telheiro
3,090307,Lajeosa do Mondego
3,090308,Linhares
3,090309,Maçal do Chão
3,090310,Mesquitela
3,090311,Minhocal
3,090312,Prados
3,090314,Ratoeira
3,090318,Vale de Azares
3,090322,Casas do Soeiro
3,090323,União das freguesias de Açores e Velosa
3,090324,União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego
3,090325,"União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais"
3,090326,União das freguesias de Rapa e Cadafaz
2,0904,Figueira de Castelo Rodrigo
3,090403,Castelo Rodrigo
3,090406,Escalhão
3,090408,Figueira de Castelo Rodrigo
3,090410,Mata de Lobos
3,090415,Vermiosa
3,090418,"União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo"
3,090419,União das freguesias de Almofala e Escarigo
3,090420,União das freguesias de Cinco Vilas e Reigada
3,090421,"União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia"
3,090422,União das freguesias do Colmeal e Vilar Torpim
2,0905,Fornos de Algodres
3,090501,Algodres
3,090502,Casal Vasco
3,090504,Figueiró da Granja
3,090505,Fornos de Algodres
3,090507,Infias
3,090509,Maceira
3,090510,Matança
3,090511,Muxagata
3,090512,Queiriz
3,090517,União das freguesias de Cortiçô e Vila Chã
3,090518,"União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão"
3,090519,União das freguesias de Sobral Pichorro e Fuinhas
2,0906,Gouveia
3,090602,Arcozelo
3,090603,Cativelos
3,090605,Folgosinho
3,090612,Nespereira
3,090613,Paços da Serra
3,090614,Ribamondego
3,090617,São Paio
3,090619,Vila Cortês da Serra
3,090620,Vila Franca da Serra
3,090621,Vila Nova de Tazem
3,090623,União das freguesias de Aldeias e Mangualde da Serra
3,090624,União das freguesias de Figueiró da Serra e Freixo da Serra
3,090625,Gouveia
3,090626,União das freguesias de Melo e Nabais
3,090627,União das freguesias de Moimenta da Serra e Vinhó
3,090628,União das freguesias de Rio Torto e Lagarinhos
2,0907,Guarda
3,090703,Aldeia do Bispo
3,090704,Aldeia Viçosa
3,090705,Alvendre
3,090706,Arrifana
3,090708,Avelãs da Ribeira
3,090709,Benespera
3,090711,Casal de Cinza
3,090712,Castanheira
3,090713,Cavadoude
3,090714,Codesseiro
3,090716,Faia
3,090717,Famalicão
3,090718,Fernão Joanes
3,090721,Gonçalo Bocas
3,090722,João Antão
3,090723,Maçainhas
3,090724,Marmeleiro
3,090725,Meios
3,090728,Panoias de Cima
3,090729,Pega
3,090730,Pêra do Moço
3,090732,Porto da Carne
3,090734,Ramela
3,090738,Santana da Azinha
3,090744,Sobral da Serra
3,090746,Vale de Estrela
3,090747,Valhelhas
3,090748,Vela
3,090749,Videmonte
3,090750,Vila Cortês do Mondego
3,090751,Vila Fernando
3,090752,Vila Franca do Deão
3,090753,Vila Garcia
3,090757,Gonçalo
3,090758,Guarda
3,090759,Jarmelo São Miguel
3,090760,Jarmelo São Pedro
3,090761,União de freguesias de Avelãs de Ambom e Rocamondo
3,090762,União de freguesias de Corujeira e Trinta
3,090763,"União de freguesias de Mizarela, Pêro Soares e Vila Soeiro"
3,090764,União de freguesias de Pousade e Albardo
3,090765,União de freguesias de Rochoso e Monte Margarida
3,090766,Adão
2,0908,Manteigas
3,090801,Sameiro
3,090802,Manteigas (Santa Maria)
3,090803,Manteigas (São Pedro)
3,090804,Vale de Amoreira
2,0909,Mêda
3,090901,Aveloso
3,090902,Barreira
3,090905,Coriscada
3,090907,Longroiva
3,090908,Marialva
3,090912,Poço do Canto
3,090914,Rabaçal
3,090915,Ranhados
3,090917,"Mêda, Outeiro de Gatos e Fonte Longa"
3,090918,Prova e Casteição
3,090919,"União das freguesias de Vale Flor, Carvalhal e Pai Penela"
2,0910,Pinhel
3,091009,Ervedosa
3,091010,Freixedas
3,091012,Lamegal
3,091013,Lameiras
3,091014,Manigoto
3,091015,Pala
3,091017,Pinhel
3,091018,Pínzio
3,091024,Souro Pires
3,091027,Vascoveiro
3,091028,Agregação das freguesias Sul de Pinhel
3,091032,Alto do Palurdo
3,091029,Alverca da Beira/Bouça Cova
3,091030,Terras de Massueime
3,091035,União das freguesias de Atalaia e Safurdão
3,091031,Valbom/Bogalhal
3,091033,Vale do Côa
3,091034,Vale do Massueime
2,0911,Sabugal
3,091101,Águas Belas
3,091102,Aldeia do Bispo
3,091103,Aldeia da Ponte
3,091106,Aldeia Velha
3,091107,Alfaiates
3,091109,Baraçal
3,091110,Bendada
3,091111,Bismula
3,091112,Casteleiro
3,091113,Cerdeira
3,091114,Fóios
3,091118,Malcata
3,091120,Nave
3,091123,Quadrazais
3,091124,Quintas de São Bartolomeu
3,091125,Rapoula do Côa
3,091126,Rebolosa
3,091127,Rendo
3,091133,Sortelha
3,091134,Souto
3,091136,Vale de Espinho
3,091138,Vila Boa
3,091139,Vila do Touro
3,091141,"União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos"
3,091142,União das freguesias de Lajeosa e Forcalhos
3,091143,"União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba"
3,091144,"União das freguesias de Ruvina, Ruivós e Vale das Éguas"
3,091145,União das freguesias do Sabugal e Aldeia de Santo António
3,091146,União das freguesias de Santo Estêvão e Moita
3,091147,União das freguesias de Seixo do Côa e Vale Longo
2,0912,Seia
3,091201,Alvoco da Serra
3,091205,Girabolhos
3,091207,Loriga
3,091208,Paranhos
3,091209,Pinhanços
3,091210,Sabugueiro
3,091212,Sandomil
3,091213,Santa Comba
3,091216,Santiago
3,091219,Sazes da Beira
3,091221,Teixeira
3,091224,Travancinha
3,091225,Valezim
3,091228,Vila Cova à Coelheira
3,091230,União das freguesias de Carragozela e Várzea de Meruge
3,091231,União das freguesias de Sameice e Santa Eulália
3,091232,União das freguesias de Santa Marinha e São Martinho
3,091233,"União das freguesias de Seia, São Romão e Lapa dos Dinheiros"
3,091234,União das freguesias de Torrozelo e Folhadosa
3,091235,União das freguesias de Tourais e Lajes
3,091236,União das freguesias de Vide e Cabeça
2,0913,Trancoso
3,091301,Aldeia Nova
3,091303,Castanheira
3,091304,Cogula
3,091305,Cótimos
3,091307,Fiães
3,091309,Granja
3,091310,Guilheiro
3,091311,Moimentinha
3,091312,Moreira de Rei
3,091313,Palhais
3,091314,Póvoa do Concelho
3,091315,Reboleiro
3,091316,Rio de Mel
3,091321,Tamanhos
3,091325,Valdujo
3,091330,União das freguesias de Freches e Torres
3,091331,"União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho"
3,091332,União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior
3,091333,União das freguesias de Vale do Seixo e Vila Garcia
3,091334,União das freguesias de Vila Franca das Naves e Feital
3,091335,União das freguesias de Vilares e Carnicães
2,0914,Vila Nova de Foz Côa
3,091401,Almendra
3,091402,Castelo Melhor
3,091403,Cedovim
3,091404,Chãs
3,091405,Custóias
3,091407,Horta
3,091410,Muxagata
3,091411,Numão
3,091412,Santa Comba
3,091414,Sebadelhe
3,091415,Seixas
3,091416,Touça
3,091418,Freixo de Numão
3,091419,Vila Nova de Foz Côa
1,10,Leiria
2,1001,Alcobaça
3,100102,Alfeizerão
3,100104,Bárrio
3,100105,Benedita
3,100106,Cela
3,100108,Évora de Alcobaça
3,100109,Maiorga
3,100112,São Martinho do Porto
3,100114,Turquel
3,100116,Vimeiro
3,100120,Aljubarrota
3,100121,União das freguesias de Alcobaça e Vestiaria
3,100122,"União das freguesias de Coz, Alpedriz e Montes"
3,100123,União das freguesias de Pataias e Martingança
2,1002,Alvaiázere
3,100201,Almoster
3,100204,Maçãs de Dona Maria
3,100205,Pelmá
3,100208,Alvaiázere
3,100209,Pussos São Pedro
2,1003,Ansião
3,100301,Alvorge
3,100303,Avelar
3,100304,Chão de Couce
3,100306,Pousaflores
3,100307,Santiago da Guarda
3,100309,Ansião
2,1004,Batalha
3,100401,Batalha
3,100402,Reguengo do Fetal
3,100403,São Mamede
3,100404,Golpilheira
2,1005,Bombarral
3,100502,Carvalhal
3,100503,Roliça
3,100505,Pó
3,100506,União das freguesias do Bombarral e Vale Covo
2,1006,Caldas da Rainha
3,100601,A dos Francos
3,100602,Alvorninha
3,100604,Carvalhal Benfeito
3,100606,Foz do Arelho
3,100607,Landal
3,100608,Nadadouro
3,100609,Salir de Matos
3,100611,Santa Catarina
3,100615,Vidais
3,100617,"União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório"
3,100618,União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro
3,100619,União das freguesias de Tornada e Salir do Porto
2,1007,Castanheira de Pêra
3,100703,União das freguesias de Castanheira de Pêra e Coentral
2,1008,Figueiró dos Vinhos
3,100801,Aguda
3,100802,Arega
3,100803,Campelo
3,100806,União das freguesias de Figueiró dos Vinhos e Bairradas
2,1009,Leiria
3,100901,Amor
3,100902,Arrabal
3,100907,Caranguejeira
3,100909,Coimbrão
3,100913,Maceira
3,100915,Milagres
3,100921,Regueira de Pontes
3,100925,Bajouca
3,100926,Bidoeira de Cima
3,100932,União das freguesias de Colmeias e Memória
3,100933,"União das freguesias de Leiria, Pousos, Barreira e Cortes"
3,100934,União das freguesias de Marrazes e Barosa
3,100935,União das freguesias de Monte Real e Carvide
3,100936,União das freguesias de Monte Redondo e Carreira
3,100937,União das freguesias de Parceiros e Azoia
3,100938,União das freguesias de Santa Catarina da Serra e Chainça
3,100939,União das freguesias de Santa Eufémia e Boa Vista
3,100940,União das freguesias de Souto da Carpalhosa e Ortigosa
2,1010,Marinha Grande
3,101001,Marinha Grande
3,101002,Vieira de Leiria
3,101003,Moita
2,1011,Nazaré
3,101101,Famalicão
3,101102,Nazaré
3,101103,Valado dos Frades
2,1012,Óbidos
3,101201,A dos Negros
3,101202,Amoreira
3,101203,Olho Marinho
3,101207,Vau
3,101208,Gaeiras
3,101209,Usseira
3,101210,"Santa Maria, São Pedro e Sobral da Lagoa"
2,1013,Pedrógão Grande
3,101301,Graça
3,101302,Pedrógão Grande
3,101303,Vila Facaia
2,1014,Peniche
3,101402,Atouguia da Baleia
3,101405,Serra d'El-Rei
3,101406,Ferrel
3,101407,Peniche
2,1015,Pombal
3,101501,Abiul
3,101503,Almagreira
3,101504,Carnide
3,101505,Carriço
3,101506,Louriçal
3,101508,Pelariga
3,101509,Pombal
3,101510,Redinha
3,101513,Vermoil
3,101514,Vila Cã
3,101515,Meirinhas
3,101518,"União das freguesias de Guia, Ilha e Mata Mourisca"
3,101519,União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze
2,1016,Porto de Mós
3,101602,Alqueidão da Serra
3,101605,Calvaria de Cima
3,101606,Juncal
3,101608,Mira de Aire
3,101609,Pedreiras
3,101610,São Bento
3,101613,Serro Ventoso
3,101614,Porto de Mós - São João Baptista e São Pedro
3,101615,União das freguesias de Alvados e Alcaria
3,101616,União das freguesias de Arrimal e Mendiga
1,11,Lisboa
2,1101,Alenquer
3,110106,Carnota
3,110107,Meca
3,110108,Olhalvo
3,110109,Ota
3,110113,Ventosa
3,110114,Vila Verde dos Francos
